Date_Time RTD Rsamp
2020-02-26 11:37:45.305930 1115.35098 39.9866345 
2020-02-26 11:37:45.366933 1115.35711 39.9878134 
2020-02-26 11:37:45.427937 1115.36264 39.9886975 
2020-02-26 11:37:45.512942 1115.37142 39.9884028 
2020-02-26 11:37:45.573945 1115.3754 39.9895817 
2020-02-26 11:37:45.634949 1115.38403 39.9910552 
2020-02-26 11:37:45.700952 1115.39213 39.9912763 
2020-02-26 11:37:45.788957 1115.39729 39.991571 
2020-02-26 11:37:45.853961 1115.40923 39.9886975 
2020-02-26 11:37:45.919965 1115.41402 39.9881081 
2020-02-26 11:37:45.986969 1115.42073 39.9878134 
2020-02-26 11:37:46.068973 1115.42994 39.9869293 
2020-02-26 11:37:46.129977 1115.43444 39.9864135 
2020-02-26 11:37:46.190980 1115.44085 39.987224 
2020-02-26 11:37:46.256984 1115.44785 39.9867082 
2020-02-26 11:37:46.339989 1115.45515 39.9854557 
2020-02-26 11:37:46.400992 1115.46274 39.9856767 
2020-02-26 11:37:46.466996 1115.47092 39.985161 
2020-02-26 11:37:46.534000 1115.47638 39.9856767 
2020-02-26 11:37:46.616005 1115.48492 39.9843505 
2020-02-26 11:37:46.678008 1115.49104 39.9841295 
2020-02-26 11:37:46.744012 1115.49428 39.9852347 
2020-02-26 11:37:46.809016 1115.50099 39.9845716 
2020-02-26 11:37:46.897021 1115.50549 39.9842032 
2020-02-26 11:37:46.957024 1115.51404 39.9841295 
2020-02-26 11:37:47.019028 1115.52273 39.9836137 
2020-02-26 11:37:47.080031 1115.52856 39.9836137 
2020-02-26 11:37:47.167036 1115.53372 39.9821392 
2020-02-26 11:37:47.229040 1115.54226 39.9825067 
2020-02-26 11:37:47.294043 1115.54801 39.9838319 
2020-02-26 11:37:47.357047 1115.55656 39.9830942 
2020-02-26 11:37:47.445052 1115.56246 39.9830196 
2020-02-26 11:37:47.509056 1115.57484 39.9848606 
2020-02-26 11:37:47.581060 1115.57893 39.9845649 
2020-02-26 11:37:47.642063 1115.58665 39.9839008 
2020-02-26 11:37:47.724068 1115.58905 39.9861839 
2020-02-26 11:37:47.784071 1115.5967 39.9850778 
2020-02-26 11:37:47.845075 1115.60547 39.9855198 
2020-02-26 11:37:47.912079 1115.60938 39.9866987 
2020-02-26 11:37:47.994083 1115.61498 39.9859619 
2020-02-26 11:37:48.054087 1115.62463 39.9885406 
2020-02-26 11:37:48.121091 1115.63038 39.9893511 
2020-02-26 11:37:48.187095 1115.63517 39.9882459 
2020-02-26 11:37:48.269099 1115.64519 39.9881723 
2020-02-26 11:37:48.332103 1115.65264 39.9881723 
2020-02-26 11:37:48.398107 1115.6578 39.9876565 
2020-02-26 11:37:48.463110 1115.66679 39.9899405 
2020-02-26 11:37:48.550115 1115.67018 39.9911931 
2020-02-26 11:37:48.611119 1115.67696 39.9897195 
2020-02-26 11:37:48.672122 1115.68249 39.9911931 
2020-02-26 11:37:48.733126 1115.68809 39.9897932 
2020-02-26 11:37:48.821131 1115.69752 39.9880249 
2020-02-26 11:37:48.882134 1115.70563 39.9873618 
2020-02-26 11:37:48.949138 1115.71219 39.9880249 
2020-02-26 11:37:49.015142 1115.71949 39.9894985 
2020-02-26 11:37:49.101147 1115.72523 39.9900142 
2020-02-26 11:37:49.162150 1115.73364 39.988909 
2020-02-26 11:37:49.225154 1115.73651 39.988467 
2020-02-26 11:37:49.292158 1115.7441 39.9896458 
2020-02-26 11:37:49.373162 1115.75273 39.9879512 
2020-02-26 11:37:49.434166 1115.75965 39.9879512 
2020-02-26 11:37:49.495169 1115.7643 39.988688 
2020-02-26 11:37:49.561173 1115.77078 39.9897195 
2020-02-26 11:37:49.645178 1115.77764 39.9886143 
2020-02-26 11:37:49.701181 1115.78685 39.9888354 
2020-02-26 11:37:49.767185 1115.79289 39.9885406 
2020-02-26 11:37:49.828188 1115.79585 39.9894248 
2020-02-26 11:37:49.913193 1115.80052 39.9910457 
2020-02-26 11:37:49.974197 1115.80919 39.9906773 
2020-02-26 11:37:50.041201 1115.81334 39.9901616 
2020-02-26 11:37:50.101204 1115.82345 39.9899405 
2020-02-26 11:37:50.183209 1115.82809 39.9898658 
2020-02-26 11:37:50.250213 1115.83561 39.9897174 
2020-02-26 11:37:50.311216 1115.8404 39.9914109 
2020-02-26 11:37:50.378220 1115.84645 39.9912625 
2020-02-26 11:37:50.459224 1115.85234 39.9921456 
2020-02-26 11:37:50.526228 1115.86214 39.9928076 
2020-02-26 11:37:50.590232 1115.87106 39.9940591 
2020-02-26 11:37:50.657236 1115.87438 39.9953842 
2020-02-26 11:37:50.739240 1115.88013 39.9964147 
2020-02-26 11:37:50.801244 1115.88676 39.9978872 
2020-02-26 11:37:50.863248 1115.89118 39.998845 
2020-02-26 11:37:50.924251 1115.8984 39.9993607 
2020-02-26 11:37:51.006256 1115.90835 39.9993607 
2020-02-26 11:37:51.066259 1115.91491 39.9981819 
2020-02-26 11:37:51.128263 1115.92029 39.9976661 
2020-02-26 11:37:51.195267 1115.92435 39.9963399 
2020-02-26 11:37:51.277271 1115.93105 39.9951611 
2020-02-26 11:37:51.338275 1115.93629 39.9946453 
2020-02-26 11:37:51.404279 1115.94211 39.9952348 
2020-02-26 11:37:51.463282 1115.94926 39.9953084 
2020-02-26 11:37:51.546287 1115.95538 39.9956031 
2020-02-26 11:37:51.606290 1115.96599 39.9940559 
2020-02-26 11:37:51.672294 1115.97594 39.9950137 
2020-02-26 11:37:51.739298 1115.9797 39.9953084 
2020-02-26 11:37:51.821302 1115.98434 39.9955295 
2020-02-26 11:37:51.881306 1115.98965 39.9958979 
2020-02-26 11:37:51.949310 1115.99658 39.996561 
2020-02-26 11:37:52.014313 1116.00188 39.9963399 
2020-02-26 11:37:52.096318 1116.01198 39.996782 
2020-02-26 11:37:52.156322 1116.02018 39.9959715 
2020-02-26 11:37:52.222325 1116.0261 39.9961189 
2020-02-26 11:37:52.294329 1116.03115 39.9975188 
2020-02-26 11:37:52.381334 1116.03581 39.9966346 
2020-02-26 11:37:52.442338 1116.04356 39.9985503 
2020-02-26 11:37:52.508342 1116.04769 39.9981819 
2020-02-26 11:37:52.580346 1116.05366 39.9989187 
2020-02-26 11:37:52.662350 1116.06007 39.9971504 
2020-02-26 11:37:52.723354 1116.07076 39.9980345 
2020-02-26 11:37:52.791358 1116.07746 39.9984029 
2020-02-26 11:37:52.858362 1116.08299 39.998845 
2020-02-26 11:37:52.943367 1116.09309 39.9981819 
2020-02-26 11:37:53.007370 1116.09965 39.9986239 
2020-02-26 11:37:53.074374 1116.10245 39.9975188 
2020-02-26 11:37:53.135378 1116.11019 39.9956031 
2020-02-26 11:37:53.217382 1116.11638 39.9955314 
2020-02-26 11:37:53.278386 1116.12353 39.9961228 
2020-02-26 11:37:53.338389 1116.13178 39.997893 
2020-02-26 11:37:53.398393 1116.13385 39.9980423 
2020-02-26 11:37:53.480397 1116.13856 39.9976022 
2020-02-26 11:37:53.541401 1116.14748 39.9976778 
2020-02-26 11:37:53.602404 1116.15315 39.9974587 
2020-02-26 11:37:53.663408 1116.15831 39.9973133 
2020-02-26 11:37:53.745412 1116.16664 39.9997466 
2020-02-26 11:37:53.805416 1116.17055 40.0008537 
2020-02-26 11:37:53.866419 1116.17239 40.0008537 
2020-02-26 11:37:53.927423 1116.17969 40.0020326 
2020-02-26 11:37:54.010428 1116.18662 40.0021799 
2020-02-26 11:37:54.070431 1116.19657 40.0010748 
2020-02-26 11:37:54.133435 1116.2032 40.0012221 
2020-02-26 11:37:54.193438 1116.20718 40.0010011 
2020-02-26 11:37:54.276443 1116.20755 40.0012221 
2020-02-26 11:37:54.343447 1116.21956 40.0010748 
2020-02-26 11:37:54.409450 1116.22774 39.9999696 
2020-02-26 11:37:54.475454 1116.23461 40.000117 
2020-02-26 11:37:54.557459 1116.24092 40.0012958 
2020-02-26 11:37:54.618462 1116.25036 40.0004853 
2020-02-26 11:37:54.685466 1116.25474 40.0012958 
2020-02-26 11:37:54.744470 1116.26014 40.0019589 
2020-02-26 11:37:54.826474 1116.26515 40.0018115 
2020-02-26 11:37:54.891478 1116.2681 40.0034325 
2020-02-26 11:37:54.952481 1116.27481 40.004685 
2020-02-26 11:37:55.019485 1116.28351 40.0054218 
2020-02-26 11:37:55.106490 1116.28815 40.0070427 
2020-02-26 11:37:55.167494 1116.29463 40.0079268 
2020-02-26 11:37:55.228497 1116.30223 40.0076321 
2020-02-26 11:37:55.289501 1116.30503 40.0082952 
2020-02-26 11:37:55.371505 1116.3166 40.0074111 
2020-02-26 11:37:55.432509 1116.32596 40.0080742 
2020-02-26 11:37:55.493512 1116.33156 40.0080742 
2020-02-26 11:37:55.559516 1116.3362 40.0082215 
2020-02-26 11:37:55.641521 1116.34313 40.006969 
2020-02-26 11:37:55.702524 1116.3508 40.0079268 
2020-02-26 11:37:55.763528 1116.35536 40.0081479 
2020-02-26 11:37:55.828532 1116.36045 40.0081479 
2020-02-26 11:37:55.910536 1116.36605 40.0082215 
2020-02-26 11:37:55.971540 1116.37327 40.0064533 
2020-02-26 11:37:56.032543 1116.37829 40.0063796 
2020-02-26 11:37:56.093547 1116.38639 40.0060849 
2020-02-26 11:37:56.176551 1116.38875 40.0074834 
2020-02-26 11:37:56.237555 1116.39531 40.0063032 
2020-02-26 11:37:56.299559 1116.40364 40.0075544 
2020-02-26 11:37:56.365562 1116.40497 40.005269 
2020-02-26 11:37:56.447567 1116.4116 40.0037941 
2020-02-26 11:37:56.514571 1116.41742 40.0046769 
2020-02-26 11:37:56.577574 1116.42258 40.0047493 
2020-02-26 11:37:56.644578 1116.43039 40.0046743 
2020-02-26 11:37:56.726583 1116.43688 40.0055571 
2020-02-26 11:37:56.788586 1116.44572 40.005261 
2020-02-26 11:37:56.848590 1116.45098 40.0051873 
2020-02-26 11:37:56.911594 1116.46016 40.0062925 
2020-02-26 11:37:56.998598 1116.46262 40.0070293 
2020-02-26 11:37:57.065602 1116.47038 40.0100501 
2020-02-26 11:37:57.125606 1116.47613 40.0099764 
2020-02-26 11:37:57.193610 1116.48003 40.0080608 
2020-02-26 11:37:57.279615 1116.48541 40.0071029 
2020-02-26 11:37:57.346618 1116.49404 40.0097554 
2020-02-26 11:37:57.412622 1116.50074 40.0090186 
2020-02-26 11:37:57.472626 1116.50421 40.0090923 
2020-02-26 11:37:57.555630 1116.51062 40.0086502 
2020-02-26 11:37:57.616634 1116.52271 40.0087975 
2020-02-26 11:37:57.676637 1116.52426 40.0082081 
2020-02-26 11:37:57.738641 1116.53303 40.0070293 
2020-02-26 11:37:57.820646 1116.53907 40.0082081 
2020-02-26 11:37:57.882649 1116.54231 40.0102711 
2020-02-26 11:37:57.949653 1116.54732 40.0118183 
2020-02-26 11:37:58.010656 1116.55595 40.0110816 
2020-02-26 11:37:58.093661 1116.5603 40.0110816 
2020-02-26 11:37:58.153665 1116.57061 40.0118183 
2020-02-26 11:37:58.214668 1116.57644 40.0128498 
2020-02-26 11:37:58.275672 1116.58012 40.0142497 
2020-02-26 11:37:58.362677 1116.58992 40.0150602 
2020-02-26 11:37:58.423680 1116.59516 40.016018 
2020-02-26 11:37:58.490684 1116.59648 40.0168284 
2020-02-26 11:37:58.551687 1116.60356 40.0155022 
2020-02-26 11:37:58.634692 1116.6082 40.0146918 
2020-02-26 11:37:58.701696 1116.61506 40.0133656 
2020-02-26 11:37:58.760699 1116.62132 40.0129972 
2020-02-26 11:37:58.821703 1116.62582 40.0124814 
2020-02-26 11:37:58.902707 1116.63142 40.01145 
2020-02-26 11:37:58.963711 1116.64034 40.0101974 
2020-02-26 11:37:59.026714 1116.64343 40.0090186 
